"ligand","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125","c126","c127","c128","c129","c130","c131","c132","c133","c134","c135","c136","c137","c138","c139","c140","c141","c142","c143","c144","c145","c146","c147","c148","c149","c150","c151","c152","c153","c154","c155","c156","c157","c158","c159","c160","c161","c162","c163","c164","c165","c166","c167","c168","c169","c170","c171","c172","c173","c174","c175","c176","c177","c178","c179","c180","c181","c182","c183","c184","c185","c186","c187","c188","c189","c190","c191","c192","c193","c194","c195","c196","c197","c198","c199","c200","c201","c202","c203","c204","c205","c206","c207","c208","c209","c210","c211","c212","c213","c214","c215","c216","c217","c218","c219","c220","c221","c222","c223","c224","c225","c226","c227","c228","c229","c230","c231","c232","c233","c234","c235","c236","c237","c238","c239","c240","c241","c242","c243","c244","c245","c246","c247","c248","c249","c250","c251","c252","c253","c254","c255","c256","c257","c258","c259","c260","c261","c262","c263","c264","c265","c266","c267","c268","c269","c270","c271","c272","c273","c274","c275","c276","c277","c278","c279","c280","c281","c282","c283","c284","c285","c286","c287","c288","c289","c290","c291","c292","c293","c294","c295","c296","c297","c298","c299","c300","c301","c302","c303","c304","c305","c306","c307","c308","c309","c310","c311","c312","c313","c314","c315","c316","c317","c318","c319","c320","c321","c322","c323","c324","c325","c326","c327","c328","c329","c330","c331","c332","c333","c334","c335","c336","c337","c338","c339","c340","c341","c342","c343","c344","c345","c346","c347","c348","c349","c350","c351","c352","c353","c354","c355","c356","c357","c358","c359","c360","c361","c362","c363","c364","c365","c366","c367","c368","c369","c370","c371","c372","c373","c374","c375","c376","c377","c378","c379","c380","c381","c382","c383","c384","c385","c386","c387","c388","c389","c390","c391","c392","c393","c394","c395","c396","c397","c398","c399","c400","c401","c402","c403","c404","c405","c406","c407","c408","c409","c410","c411","c412","c413","c414","c415","c416","c417","c418","c419","c420","c421","c422","c423","c424","c425","c426","c427","c428","c429","c430","c431","c432","c433","c434","c435","c436","c437","c438","c439","c440","c441","c442","c443","c444","c445","c446","c447","c448","c449","c450","c451","c452","c453","c454","c455","c456","c457","c458","c459","c460","c461","c462","c463","c464","c465","c466","c467","c468","c469","c470","c471","c472","c473","c474","c475","c476","c477","c478","c479","c480","c481","c482","c483","c484","c485","c486","c487","c488","c489","c490","c491","c492","c493","c494","c495","c496","c497","c498","c499","c500","c501","c502","c503","c504","c505","c506","c507","c508","c509","c510","c511","c512","c513","c514","c515","c516","c517","c518","c519","c520","c521","c522","c523","c524","c525","c526","c527","c528","c529","c530","c531","c532","c533","c534","c535","c536","c537","c538","c539","c540","c541","c542","c543","c544","c545","c546","c547","c548","c549","c550","c551","c552","c553","c554","c555","c556","c557","c558","c559","c560","c561","c562","c563","c564","c565","c566","c567","c568","c569","c570","c571","c572","c573","c574","c575","c576","c577","c578","c579","c580","c581","c582","c583","c584","c585","c586","c587","c588","c589","c590","c591","c592","c593","c594","c595","c596","c597","c598","c599","c600","c601","c602","c603","c604","c605","c606","c607","c608","c609","c610","c611","c612","c613","c614","c615","c616","c617","c618","c619","c620","c621","c622","c623","c624","c625","c626","c627","c628","c629","c630","c631","c632","c633","c634","c635","c636","c637","c638","c639","c640","c641","c642","c643","c644","c645","c646","c647","c648","c649","c650","c651","c652","c653","c654","c655","c656","c657","c658","c659","c660","c661","c662","c663","c664","c665","c666","c667","c668","c669","c670","c671","c672","c673","c674","c675","c676","c677","c678","c679","c680","c681","c682","c683","c684","c685","c686","c687","c688","c689","c690","c691","c692","c693","c694","c695","c696","c697","c698","c699","c700","c701","c702","c703","c704","c705","c706","c707","c708","c709","c710","c711","c712","c713","c714","c715","c716","c717","c718","c719","c720","c721","c722","c723","c724","c725","c726","c727","c728","c729","c730","c731","c732","c733","c734","c735","c736","c737","c738","c739","c740","c741","c742","c743","c744","c745","c746","c747","c748","c749","c750","c751","c752","c753","c754","c755","c756","c757","c758","c759","c760","c761","c762","c763","c764","c765","c766","c767","c768","c769","c770","c771","c772","c773","c774","c775","c776","c777","c778","c779","c780","c781","c782","c783","c784","c785","c786","c787","c788","c789","c790","c791","c792","c793","c794","c795","c796","c797","c798","c799","c800","c801","c802","c803","c804","c805","c806","c807","c808","c809","c810","c811","c812","c813","c814","c815","c816","c817","c818","c819","c820","c821","c822","c823","c824","c825","c826","c827","c828","c829","c830","c831","c832","c833","c834","c835","c836","c837","c838","c839","c840","c841","c842","c843","c844","c845","c846","c847","c848","c849","c850","c851","c852","c853","c854","c855","c856","c857","c858","c859","c860","c861","c862","c863","c864","c865","c866","c867","c868","c869","c870","c871","c872","c873","c874","c875","c876","c877","c878","c879","c880","c881","c882","c883","c884","c885","c886","c887","c888","c889","c890","c891","c892","c893","c894","c895","c896","c897","c898","c899","c900","c901","c902","c903","c904","c905","c906","c907","c908","c909","c910","c911","c912","c913","c914","c915","c916","c917","c918","c919","c920","c921","c922","c923","c924","c925","c926","c927","c928","c929","c930","c931","c932","c933","c934","c935","c936","c937","c938","c939","c940","c941","c942","c943","c944","c945","c946","c947","c948","c949","c950","c951","c952","c953","c954","c955","c956","c957","c958","c959","c960","c961","c962","c963","c964","c965","c966","c967","c968","c969","c970","c971","c972","c973","c974","c975","c976","c977","c978","c979","c980","c981","c982","c983","c984","c985","c986","c987","c988","c989","c990","c991","c992","c993","c994","c995","c996","c997","c998","c999","c1000"
"insulin","0.11075199","0.09154516","0.09744650","0.017247626","0.3547777","0.09385983","0.09571579","0.04982878","0.015326338","0.03511346","0.08853899","0.33344344","0.04318321","0.10536246","0.056728880","0.07113131","0.1798241","0.008605838","0.15084338","0.11053427","0.2917456","0.02870457","0.05411530","0.015500705","0.08070077","0.044470677","0.15102555","0.11458361","0.12531610","0.3355888","0.07568362","0.022832074","0.12357160","0.1383855","0.09198871","0.024942705","0.12192741","0.032332804","0.09957430","0.14452498","0.08254704","0.2613364","0.16727572","0.3689229","0.010773865","0.07904835","0.05605914","0.2125596","0.019442126","0.12359755","0.1757551","0.06686542","0.040053943","0.04639369","0.08833239","0.17021633","0.3104759","0.028383492","0.04193661","0.023732866","0.022364490","0.03954716","0.04920548","0.3698784","0.2922221","0.04546990","0.12769930","0.11505577","0.09610391","0.17247651","0.03276482","0.17885487","0.2658466","0.14787075","0.2992784","0.12025084","0.04642704","0.10666306","0.23765538","0.11219969","0.15318636","0.069039225","0.16294290","0.010728005","0.01684507","0.08331210","0.5483331","0.07572267","0.20219569","0.17418166","0.049593986","0.0060623750","0.026575165","0.2515591","0.05064384","0.014503579","0.08078256","0.04765974","0.07345650","0.004962938","0.1683544","0.032064079","0.15637945","0.33119731","0.12390851","0.06318583","0.13629948","0.4677881","0.013627724","0.08013729","0.19803328","0.24866747","0.008492589","0.013293035","0.07122868","0.05199111","0.18383095","0.07784346","0.2566475","0.02665097","0.05279599","0.0019345791","0.22824373","0.04222856","0.07863834","0.08506876","0.06026454","0.072812737","0.13562189","0.13684247","0.026805346","0.09683927","0.3936720","0.0147513602","0.06552600","0.06356733","0.04864528","0.13543094","0.5951991","0.10372365","0.1616272","0.08934927","0.06183179","0.04776737","0.3052033","0.09072865","0.04236561","0.07892362","0.035869137","0.15531866","0.06283393","0.010264260","0.07782709","0.03537249","0.029676676","0.049544965","0.07154350","0.02487146","0.2226724","0.19468756","0.039508097","0.13158562","0.043473101","0.011160342","0.008614695","0.04981308","0.05685460","0.1544563","0.14360281","0.0025564680","0.09076846","0.081548574","0.02594118","0.09256423","0.04885040","0.05430501","0.04932599","0.06475829","0.4322855","0.0102765917","0.05879433","0.7628630","0.07433903","0.029988711","0.05711531","0.03645773","0.15570420","0.020181861","0.07287397","0.09256647","0.0048608206","0.03509965","0.031097204","0.05488400","0.3104754","0.016283764","0.021544105","0.02475669","0.0026315699","0.009548627","0.09042351","0.18990679","0.05902765","0.08056809","0.032116282","0.06872691","0.19132644","0.1707666","0.08164989","0.10153378","0.021615375","0.010523414","0.09162001","0.012388514","0.08776226","0.08671992","0.04017923","0.1990536","0.02900834","0.04081139","0.3156131","0.024909736","0.05529592","0.012773111","0.1368486","0.3519389","0.034224340","0.05368926","0.022816833","0.08351433","0.1967252","0.020957411","0.023924000","0.04242181","0.26036290","0.010273652","0.08637010","0.08181995","0.04070346","0.16301987","0.025073243","0.055795846","0.11170002","0.09439512","0.061536544","0.023719875","0.27317135","0.14536360","0.04318509","0.17622690","0.07383961","0.011648023","0.10438938","0.08868321","0.021668969","0.09128485","0.07907495","0.13137439","0.06671043","0.2001805","0.0061230440","0.07914116","0.10751616","0.11188732","0.012277801","0.09520680","0.016551635","0.09076743","0.03460757","0.2097527","0.09418093","0.14266236","0.09203353","0.06425462","0.052970127","0.013672102","0.6168675","0.02306737","0.030865186","0.09246391","0.6661295","0.16771906","1.0724899","0.03529011","0.08650514","0.06532450","0.10985451","0.2172929","0.07351715","0.05005596","0.0109282194","0.13050922","0.073093486","0.060227421","0.6299819","0.13904279","0.05703375","0.018055093","0.22439780","0.05974213","0.24718874","0.09159593","0.028022975","0.10793539","0.042048587","0.03131744","0.09206969","0.13285713","0.13161227","0.06451851","0.017005790","0.15937045","0.03200546","0.019331853","0.033842351","0.022237391","0.12661085","0.3504505","0.1121986","0.11506196","0.15976974","0.016539572","0.021499152","0.1479113","0.06427018","0.08355256","0.04789197","0.051739927","0.08179326","0.18871953","0.028830273","0.076096925","0.7478108","0.07572880","0.07001933","0.02825557","0.5493871","0.07456840","0.04773257","0.16896746","0.10395668","0.08283001","0.05082154","0.08399745","0.10779134","0.03644544","0.05203667","0.05286645","0.0053700459","0.07837179","0.5237247","0.06954928","0.06218138","0.007517756","0.14423309","0.024515997","0.1219065","0.11910876","0.016927603","0.20435646","0.021834134","0.039719477","0.027029888","0.04122191","0.04705397","0.06356936","0.07690331","0.07744857","0.09391771","0.06655227","0.023184915","0.043496376","0.02742681","0.037808006","0.038102498","0.03659674","0.03180288","0.01710784","0.08366494","0.019257989","0.10546400","0.023219137","0.4182222","0.009361751","0.08208960","0.022921716","0.024832620","0.09963650","0.1443831","0.06989280","0.09117456","0.016827320","0.034915925","0.05499485","0.4880970","0.18469371","0.02719219","0.03802617","0.03388952","0.13150040","0.11892350","0.12886935","0.07861478","0.16872664","0.03804053","0.08120976","0.12014303","0.028411195","0.06662725","0.1631953","0.1738976","0.0047379337","0.05092030","0.1392986","0.12267170","0.03206066","0.06314269","0.10712181","0.02362572","0.11403341","0.11477411","0.06074183","0.30487197","0.150701507","0.21215706","0.08684519","0.05749727","0.039133746","0.15267069","0.011896025","0.2530901","0.012833597","0.4203197","0.04881137","0.018958410","0.12699764","0.010690623","0.05736420","0.04179735","0.06785330","0.08528566","0.1545072","0.039933491","0.05063690","0.012677696","0.03276078","0.034885770","0.044974230","0.06148562","0.04364849","0.06014153","0.04804987","0.10797301","0.06710648","0.007944571","0.06539072","0.11930970","0.12862190","0.05446238","0.013546040","0.08171710","0.03734843","0.05611108","0.04678304","0.01900882","0.038689716","0.08144755","0.07462322","0.03326395","0.031826477","0.08027688","0.05444243","0.33505186","0.0040797769","0.013506179","0.014476049","0.03678318","0.035327456","0.08825096","0.0014093225","0.018192938","0.179680","0.024294614","0.018755421","0.1553985","0.023767480","0.07448568","0.05530122","0.0023556515","0.09294710","0.04057685","0.21124294","0.19381981","0.048398979","0.10210222","0.017690051","0.045112297","0.03316202","0.04637269","0.2950431","0.15357833","0.06381791","0.015647517","0.09669211","0.2799156","0.010547954","0.06895193","0.3369989","0.18361140","0.07054888","0.027848467","0.006758049","0.11520091","0.14930543","0.11931159","0.3160053","0.015254937","0.15860023","0.15573880","0.19310691","0.02336559","0.06503299","0.08646787","0.7484372","0.51356317","0.05930329","0.094378720","0.08356436","0.06257666","0.09751722","0.1355801","0.07772175","0.024112504","0.012895153","0.05397450","0.05906462","0.21516296","0.021991776","0.071439492","0.12129470","0.14462754","0.04027608","0.07788708","0.09818477","0.26444239","0.04369589","0.08467897","0.016636166","0.09883344","0.13309121","0.3720856","0.04184003","0.10702784","0.08930590","0.12445315","0.030172988","0.22975796","0.2093483","0.03191441","0.2125317","0.25816158","0.18207940","0.015196468","0.3350388","0.02421517","0.3802538","0.026411118","0.009282593","0.015010257","0.009692362","0.07454068","0.12710154","0.06078184","0.012665985","0.04676621","0.008778771","0.29764225","0.08448388","0.09304861","0.038222966","0.2699765","0.07357959","0.07184578","0.019089282","0.13212406","0.08686075","0.12853878","0.022092604","0.3181169","0.22104433","0.16843013","0.23548198","0.06727638","0.018574872","0.27226839","0.039881888","0.11207316","0.11996600","0.003223166","0.3656336","0.09078376","0.017754044","0.039348447","0.027311766","0.06485804","0.036772296","0.07699249","0.10938217","0.02122095","0.0007700209","0.03844062","0.07717739","0.12332140","0.109410644","0.08422967","0.05708988","0.08178168","0.08562546","0.05309459","0.12507729","0.07507178","0.012773102","0.2869328","0.04274305","0.02579571","0.049275021","0.15460334","0.05079901","0.058679447","0.027279967","0.08552623","0.03541609","0.05367338","0.0056685344","0.048908551","0.007649273","0.033380011","1.1619528","0.011205314","0.006693524","0.06183023","0.033718042","0.048132920","0.09429303","0.3267397","0.03619699","0.01440038","0.18139076","0.14150119","0.05443254","0.11489794","0.2933424","0.3238352","0.013382509","0.11737992","0.06370634","0.006733975","0.06790104","0.09401149","0.18986271","0.007930913","0.2833393","0.04974133","0.07587404","0.17675042","0.01736644","0.030374281","0.024822392","0.05575206","0.031511479","0.048880901","0.05292368","0.03655177","0.05867238","0.13209508","0.025915978","0.09471478","0.0110343179","0.09011558","0.012086704","0.004469475","0.03695795","0.023559211","0.10879092","0.052514542","0.13543847","0.05751715","0.04885313","0.08529036","0.04847382","0.029275326","0.12022063","0.03311327","0.032018975","0.08422889","0.5393762","0.018807328","0.006008696","0.019396194","0.2878977","0.022335765","0.027659420","0.10482978","0.006980582","0.05730077","0.016587045","0.030408217","0.05880492","0.028871680","0.031056243","0.4254284","0.07708649","0.04761011","0.3633053","0.017649442","0.08587923","0.08479901","0.07573863","0.06372210","0.04907911","0.20449049","0.06923520","0.10281698","0.042166391","0.051378080","0.07400677","0.030571845","0.07770941","0.02041782","0.1800802","0.1344201","0.11154411","0.23426628","0.04306937","0.07297552","0.05234291","0.13149380","0.06399131","0.098906649","0.14362243","0.039956327","0.07488462","0.07461197","0.06213548","0.06479312","0.09523161","0.14106322","0.063114045","0.020417843","0.10814455","0.3372192","0.07694082","0.04602566","0.13481783","0.13055673","0.03797885","0.15440504","0.041253616","0.09176222","0.2660979","0.06907127","0.4737874","0.20070114","0.014299943","0.034009636","0.08898367","0.07691106","0.26738597","0.013836195","0.037144281","0.15926741","0.03817943","0.008319874","0.02508037","0.10668787","0.030120819","0.12020291","0.017412535","0.052602236","0.064023905","0.06082345","0.025349783","0.09695210","0.09233972","0.05050119","0.09650829","0.07055411","0.03202244","0.07524399","0.3487909","0.10012555","0.044201719","0.011044310","0.20226747","0.04190168","0.070948160","0.12542568","0.11134143","0.2335056","0.12760301","0.023898863","0.018776869","0.007404674","0.052615467","0.16500617","0.26392309","0.05745009","0.013536124","0.016196090","0.014568794","0.06959769","0.18706896","0.037604077","0.11657621","0.06907571","0.11264782","0.023296140","0.03623931","0.16646907","0.10103580","2.559368e-04","0.03779482","0.031784510","0.06122673","0.13478787","0.15080578","0.04953485","0.01315290","0.037734458","0.07546299","0.19445231","0.034890781","0.013757699","0.06075401","0.06076768","0.10535325","0.17940878","0.02655688","0.06402814","0.022252144","0.023508853","0.5351430","0.04132688","0.06275251","0.03311188","0.06158920","0.020357263","0.34869348","0.04391816","0.09069041","0.042012347","0.084102167","0.02980252","0.023355417","0.09139462","0.04856435","0.05738864","0.026962196","0.0082968045","0.2877851","0.10452584","0.11474572","0.09447992","0.03412388","0.3135038","0.11375882","0.6441416","0.18261953","0.02218094","0.016571499","0.008903380","0.05132246","0.008269066","0.03491755","0.051796291","0.029629142","0.05559712","0.07534519","0.2271356","0.07573559","0.006406551","0.030245731","0.15304884","0.07296054","0.10437257","0.04269824","0.10766720","0.02631107","0.10113439","0.037869718","0.03320417","0.2721916","0.020057956","0.4882579","0.2829910","0.027025129","0.045830534","0.036109102","0.026594581","0.35186460","0.20335169","0.073900027","0.03505390","0.03506368","0.02647598","0.2120385","0.08937490","0.31673144","0.04661542","0.15090365","0.10133469","0.10686861","0.09774478","0.03744907","0.06989759","0.06035796","0.2264633","0.1997047","0.10708231","0.012943358","0.10023705","0.023874307","0.10082342","0.020895322","0.05623430","0.020596540","0.015553790","0.008187268","0.03207783","0.07200289","0.014729254","0.18116881","0.044233003","0.009307061","0.03870908","0.2196401","0.07558169","0.08813887","0.11307797","0.007279025","0.2701149","0.02827186","0.11287584","0.07201122","0.1707552","0.37136726","0.03725917","0.06132603","0.0055426060","0.09002451","0.2398439","0.09807143","0.07379120","0.04281614","0.10085647","0.3192883","0.16958524","0.017292945","0.17617308","0.1924133","0.035283549","0.04850932","0.012763502","0.09242706","0.33099122","0.022261757","0.02853500","0.04095510","0.04283019","0.025113327","0.3831274","0.04157831","0.013510345","0.025450759","0.0192849519","0.039485400","0.062563794","0.11905273","0.06589324","0.05812617","0.012491259","0.04279816","0.03949062","0.2793692","0.0046890050","0.12949791","0.017297941","0.04682299","0.10776655","0.07656987","0.08458175","0.07766050","0.015391153","0.19769125","0.08721961","0.06275874","0.4945869","0.06055163","0.18064512","0.016083204"
