"gene","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125","c126","c127","c128","c129","c130","c131","c132","c133","c134","c135","c136","c137","c138","c139","c140","c141","c142","c143","c144","c145","c146","c147","c148","c149","c150","c151","c152","c153","c154","c155","c156","c157","c158","c159","c160","c161","c162","c163","c164","c165","c166","c167","c168","c169","c170","c171","c172","c173","c174","c175","c176","c177","c178","c179","c180","c181","c182","c183","c184","c185","c186","c187","c188","c189","c190","c191","c192","c193","c194","c195","c196","c197","c198","c199","c200","c201","c202","c203","c204","c205","c206","c207","c208","c209","c210","c211","c212","c213","c214","c215","c216","c217","c218","c219","c220","c221","c222","c223","c224","c225","c226","c227","c228","c229","c230","c231","c232","c233","c234","c235","c236","c237","c238","c239","c240","c241","c242","c243","c244","c245","c246","c247","c248","c249","c250","c251","c252","c253","c254","c255","c256","c257","c258","c259","c260","c261","c262","c263","c264","c265","c266","c267","c268","c269","c270","c271","c272","c273","c274","c275","c276","c277","c278","c279","c280","c281","c282","c283","c284","c285","c286","c287","c288","c289","c290","c291","c292","c293","c294","c295","c296","c297","c298","c299","c300","c301","c302","c303","c304","c305","c306","c307","c308","c309","c310","c311","c312","c313","c314","c315","c316","c317","c318","c319","c320","c321","c322","c323","c324","c325","c326","c327","c328","c329","c330","c331","c332","c333","c334","c335","c336","c337","c338","c339","c340","c341","c342","c343","c344","c345","c346","c347","c348","c349","c350","c351","c352","c353","c354","c355","c356","c357","c358","c359","c360","c361","c362","c363","c364","c365","c366","c367","c368","c369","c370","c371","c372","c373","c374","c375","c376","c377","c378","c379","c380","c381","c382","c383","c384","c385","c386","c387","c388","c389","c390","c391","c392","c393","c394","c395","c396","c397","c398","c399","c400","c401","c402","c403","c404","c405","c406","c407","c408","c409","c410","c411","c412","c413","c414","c415","c416","c417","c418","c419","c420","c421","c422","c423","c424","c425","c426","c427","c428","c429","c430","c431","c432","c433","c434","c435","c436","c437","c438","c439","c440","c441","c442","c443","c444","c445","c446","c447","c448","c449","c450","c451","c452","c453","c454","c455","c456","c457","c458","c459","c460","c461","c462","c463","c464","c465","c466","c467","c468","c469","c470","c471","c472","c473","c474","c475","c476","c477","c478","c479","c480","c481","c482","c483","c484","c485","c486","c487","c488","c489","c490","c491","c492","c493","c494","c495","c496","c497","c498","c499","c500","c501","c502","c503","c504","c505","c506","c507","c508","c509","c510","c511","c512","c513","c514","c515","c516","c517","c518","c519","c520","c521","c522","c523","c524","c525","c526","c527","c528","c529","c530","c531","c532","c533","c534","c535","c536","c537","c538","c539","c540","c541","c542","c543","c544","c545","c546","c547","c548","c549","c550","c551","c552","c553","c554","c555","c556","c557","c558","c559","c560","c561","c562","c563","c564","c565","c566","c567","c568","c569","c570","c571","c572","c573","c574","c575","c576","c577","c578","c579","c580","c581","c582","c583","c584","c585","c586","c587","c588","c589","c590","c591","c592","c593","c594","c595","c596","c597","c598","c599","c600","c601","c602","c603","c604","c605","c606","c607","c608","c609","c610","c611","c612","c613","c614","c615","c616","c617","c618","c619","c620","c621","c622","c623","c624","c625","c626","c627","c628","c629","c630","c631","c632","c633","c634","c635","c636","c637","c638","c639","c640","c641","c642","c643","c644","c645","c646","c647","c648","c649","c650","c651","c652","c653","c654","c655","c656","c657","c658","c659","c660","c661","c662","c663","c664","c665","c666","c667","c668","c669","c670","c671","c672","c673","c674","c675","c676","c677","c678","c679","c680","c681","c682","c683","c684","c685","c686","c687","c688","c689","c690","c691","c692","c693","c694","c695","c696","c697","c698","c699","c700","c701","c702","c703","c704","c705","c706","c707","c708","c709","c710","c711","c712","c713","c714","c715","c716","c717","c718","c719","c720","c721","c722","c723","c724","c725","c726","c727","c728","c729","c730","c731","c732","c733","c734","c735","c736","c737","c738","c739","c740","c741","c742","c743","c744","c745","c746","c747","c748","c749","c750","c751","c752","c753","c754","c755","c756","c757","c758","c759","c760","c761","c762","c763","c764","c765","c766","c767","c768","c769","c770","c771","c772","c773","c774","c775","c776","c777","c778","c779","c780","c781","c782","c783","c784","c785","c786","c787","c788","c789","c790","c791","c792","c793","c794","c795","c796","c797","c798","c799","c800","c801","c802","c803","c804","c805","c806","c807","c808","c809","c810","c811","c812","c813","c814","c815","c816","c817","c818","c819","c820","c821","c822","c823","c824","c825","c826","c827","c828","c829","c830","c831","c832","c833","c834","c835","c836","c837","c838","c839","c840","c841","c842","c843","c844","c845","c846","c847","c848","c849","c850","c851","c852","c853","c854","c855","c856","c857","c858","c859","c860","c861","c862","c863","c864","c865","c866","c867","c868","c869","c870","c871","c872","c873","c874","c875","c876","c877","c878","c879","c880","c881","c882","c883","c884","c885","c886","c887","c888","c889","c890","c891","c892","c893","c894","c895","c896","c897","c898","c899","c900","c901","c902","c903","c904","c905","c906","c907","c908","c909","c910","c911","c912","c913","c914","c915","c916","c917","c918","c919","c920","c921","c922","c923","c924","c925","c926","c927","c928","c929","c930","c931","c932","c933","c934","c935","c936","c937","c938","c939","c940","c941","c942","c943","c944","c945","c946","c947","c948","c949","c950","c951","c952","c953","c954","c955","c956","c957","c958","c959","c960","c961","c962","c963","c964","c965","c966","c967","c968","c969","c970","c971","c972","c973","c974","c975","c976","c977","c978","c979","c980","c981","c982","c983","c984","c985","c986","c987","c988","c989","c990","c991","c992","c993","c994","c995","c996","c997","c998","c999","c1000"
"IR","2.2140517","0.4418806","0.95671536","1.1975994","0.9900517","0.6473112","2.4889253","0.65351983","3.7957210","0.67113397","2.0955198","4.7454372","0.2224894","0.5606377","0.6328190","1.2006821","0.5580930","0.07744264","0.09269919","2.1222840","0.5477880","0.1604761","0.6128076","1.9439256","3.4256063","0.4941270","0.5707726","0.1629188","1.0371562","0.4150301","1.0331512","1.2715568","1.6739843","0.4259054","1.0766228","0.1693010","0.3679977","0.3481922","0.09474812","0.7286953","0.8393995","0.5235234","1.3292817","0.38612465","0.2263343","1.0138663","0.3598375","2.3530670","0.4937252","1.2205347","0.9244529","0.3681877","2.62558997","1.2076486","0.7619739","0.8901814","1.2447957","0.7620197","0.05851427","0.8963781","0.5208379","0.8250106","1.14777632","2.2677400","0.38593591","2.0914640","0.9352310","1.6787332","1.5219360","1.2886522","0.29670198","0.6559579","1.1883186","0.3196803","0.4499998","1.1469861","1.3404122","1.0403303","0.3382295","0.2830303","2.4913821","0.8764813","0.7611367","0.6393990","0.2616055","1.1769746","0.5901643","0.6073023","1.5380082","1.4015761","2.2533980","0.4756779","1.2151616","2.2515116","0.2804483","0.3453384","0.2755991","0.2098318","0.7557960","1.2180542","1.9218642","1.68748414","0.3067263","3.2949419","0.4058795","0.7720333","0.4975174","0.6386257","0.8270479","0.78085517","0.6924879","0.7736798","0.4720242","0.4647006","0.17736788","0.5143315","0.4614494","6.7052997","0.2274989","0.7927080","0.2039056","0.2078805","0.7844660","0.3084085","0.7060346","0.4950371","0.4242261","0.1310432","0.2550634","0.8210951","1.1342839","0.4691086","0.7071438","1.8009123","2.3447644","0.2836595","0.6413060","1.9227173","0.4782369","0.6768827","0.65818935","0.3376941","0.4883137","0.6899832","0.50100359","1.7867192","0.4737733","0.4930176","1.2631424","0.2934471","0.6835488","0.1943063","1.8685427","0.5630434","0.4789877","0.2522117","0.7025520","0.3631816","0.4535113","2.0657356","0.6109694","0.2897053","0.8100211","0.5227912","1.1556291","2.3302974","0.3094235","1.0324634","0.7588954","1.4903838","0.5839871","1.4190072","0.1653935","2.8863514","1.4526672","0.6236894","0.2116225","1.2077586","1.0572928","0.70337507","0.8021351","0.43479692","0.9612490","0.9037001","0.5604180","0.23245385","1.2672359","1.1216775","0.3524507","0.1874665","0.8386730","0.5305303","0.8726152","0.2407729","0.3181808","1.7461149","0.9896451","1.1522417","3.20497158","0.7871608","0.1336599","0.9336199","1.8750185","3.9279015","0.2247232","0.2712475","0.39289674","0.2940126","0.4130484","0.6059784","0.2601085","3.85479173","0.7734879","0.6592858","1.0682874","0.7294799","0.6334691","2.4179803","0.5902181","0.2428667","0.9748380","0.5277000","0.4579491","0.2905873","1.01011523","0.6117367","1.0862680","0.5817610","0.4086837","2.0023403","0.5639263","1.55682457","0.2600304","0.4796778","0.5650600","0.5106486","2.1734128","0.6938313","0.8665441","0.3226621","0.3853178","1.6231574","2.0161326","2.0000529","0.2240179","3.8967023","1.6487684","0.6915517","1.2702558","0.3149615","0.28388572","0.73658075","0.2606995","0.8283062","2.0830589","0.2989946","0.3823703","0.7350575","0.3030741"," 0.5139248","1.4623474"," 1.5850653","0.9733610","0.1513599","0.67602257","1.7158494","1.3916021","0.6032409","0.07468974","0.7439246","1.1400887","0.7345923","0.8061229","1.0128095","0.5082799","2.1044514","1.0460850","0.2512858","2.23370899","1.9274623","1.4042635","0.1771420","0.4401885","1.2002458","0.7333204","0.9447506","5.4803686","0.3577503","0.1217326","0.8880677","0.3989036","1.0250895","0.3595406","4.4597085","0.6379052","0.4752181","0.6157001","1.4499913","0.7667977","0.1826857","0.7043917","1.3315844","0.7304376","1.3039709","0.6259279","0.6738364","1.0565674","1.6162461","0.2505076","0.6876648","0.6665411","0.3759059","0.2988737","0.4182431","1.1525489","0.4999811","0.3678664","0.8101624","0.2525349","1.6890622","0.4723544","0.8276925","0.7377812","0.7069651","3.1894094","0.3556870","1.83508925","0.7259405","0.3527739","0.6677622","1.3167343","0.4961678","0.3718093","0.8030092","1.6104075","0.6651573","0.2228294","0.2382457","0.3729523","0.45592822","0.6946044","1.2357186","0.4924236","0.2797275","1.17219177","0.8893712","1.85332449","0.1742384","0.7604266","2.18185208","1.2921928","0.3535539","1.3012123","0.34215196","0.4847840","1.9004934","0.5553618","1.4095018","0.5548616","0.1903328","0.3487992","0.2856963","0.4724743","0.5344212","0.6223501","0.5774750","3.4170853","0.2230202","0.5006052","0.9455919","2.7433877","0.7611885","1.9839445","0.1798277","2.3574893","0.3979207","0.5617392","0.2807684","0.7904759","3.1262014","5.3122192","0.2884907","1.0597139","2.2466643","0.6008148","0.5896560","0.54863721","1.1631767","2.26338778","1.2534596","0.9231167","0.5499671","1.0707174","0.4474936","0.5604194","1.7617960","1.0216576","0.8642317","0.5715628","1.5350488","2.1485948","0.3429091","0.7405385","0.7365908","0.4368845","0.3078699","0.7056760","1.2203966","2.4180907","0.1442731","0.3940046","0.5456070","0.1770642","0.3785399","0.3701817","0.3874563","0.1143035","0.8446010","0.4178286","2.5075806","1.3717718","0.2108272","0.7674714","0.43131338","1.4813725","0.7390501","0.4447130","1.0185865","0.8029049","0.61654330","3.80035947","0.4550644","0.4778160","0.1952156","0.6836465","1.4839340","0.1260449","0.5742063","0.2643815","2.3488314","2.1901031","0.9341841","2.3243221","0.3434674","1.5603277","0.4344703","0.9237083","0.5511010","0.5607523","1.1141559","0.2388127","0.5738005","0.8152988","0.5053610","0.7714844","0.5422331","2.7204196","1.2814951","8.35342220","0.3647587","1.3929593","4.0558149","0.9084720","0.2869943","0.3059321","0.6865624"," 2.1029559","1.3207184","0.1192084","0.3946892","0.7017952","0.2100207","1.2606914","0.09110252","0.7967000","0.5105394","0.46977825","0.5583744","0.9189811","0.98352712","0.5860202","0.1423879","0.2133523","0.2080152","1.3333830","0.5772982","0.8851014","0.1931157","0.4527207","1.1294134","0.6095466","0.6424729","0.6659313","1.9378419","0.4237936","1.2415227","1.4941532","0.2626992","0.7822202","0.7005313","1.6656947","1.5144108","0.7056622","0.7918857","0.3882364","0.5995818","0.3001580","0.3161251","0.2559004","1.4185213","1.7890796","0.5013892","0.2762335","0.6571906","4.5719219","3.8687486","0.16890797","0.5253357","2.5344234","0.6849469","2.6734243","0.5356354","1.1701246","0.8522456","10.3999719","1.5215863","0.2589596","0.4276981","0.96239290","0.1452556","0.1574191","0.2778838","0.5292767","1.98353401","0.56278476","0.8094642","0.6700772","0.3930879","2.1979608","0.2838014","0.5846412","0.5293214","1.1012573","2.6953740","1.0845933","2.2351930","1.3347532","0.4203892","0.7567791","2.22351087","0.1927401","0.9266454","0.6205742","1.4684823","1.3204612","0.9085274","2.4504537","0.19856665","1.5093038","0.1898312","1.1534210","0.7618988","1.58205489","0.7550600","0.1915509","0.1328950","1.10939676","0.6652026","0.4395615","0.5457714","0.4043141","0.6202900","0.3256488","0.1356690","0.5889568","1.68822158","3.3750353","0.7086427","0.6611757","1.5764283","0.7393582","0.4923082","0.1664653","0.2469254"," 0.9917348","0.2097550","1.6926992","0.2304894","0.6018593","0.7057329","0.6995940","0.80246331","1.1638339","0.6365754","0.5749380","0.8080816","0.4928235","2.5431570","0.1160862","1.6627350","0.5749632","1.0050439","1.6091430","1.4177662","0.4079975","2.6002294","0.1830878","1.4516013","0.4618520","0.1432900","0.1495738","0.8672321","4.5025331","0.8878317","1.8127889","1.4214315","0.4100088","1.5646326","0.9486435","0.8398194","1.6272766","1.3174803","0.4196932","0.9826244","0.3364344","1.1955630","0.4932080","1.0303067","0.9606028","0.5645728","1.0418428","1.1406626","0.5835390","1.8764512","2.2544983","0.4074987","0.3701763","1.0843441","0.3305637","0.4863905","1.3797630","0.4386627","0.1420121","1.22945141","0.1862294","0.2289270","0.05731646","1.4126640","0.8715156","1.0390543","1.4286959","0.6828247","0.2816681","1.1306588","2.0928960","0.2027890","0.4265928","0.5543918","0.2416402","1.2602466","0.4293747","2.0134906","0.7393194","1.2964156","2.5938047","0.8821206","1.7330101"," 0.8426901","0.20086457","0.7204189","1.2857138","1.0628204","0.6118029","0.2565646","1.2111718","0.3296996","0.2493781","1.1603669","0.2533570","0.8666441","0.7087407","0.2340125","1.8881322","0.4316604","1.9202855","0.4761297","0.4380860","0.6889608","0.5248328","0.5254693","0.3405215","0.2575924","1.1782391","0.3613957","0.2247989","0.4632980","0.3629841","0.1139281","0.5549958","0.8127010","0.9037287","0.9805957","0.3073308","0.5391512","0.3054164","0.41660989","0.2582487","0.2791264","1.1946304","0.5635706","0.5700262","2.9843383","0.6735532","0.4521648","1.3172990","0.4713085","2.2176479","0.5163314","0.4233507","0.2673754","0.9296356","2.3973803","0.5257282","0.8790729","0.9332715","2.3105370","1.2289252","0.2892540","0.3958253","0.3799301","0.7955620","0.7047868","0.9605536","0.4090788","0.5169016","1.3108151","0.6508334","0.4101199","1.5872037","0.7150969","0.3296780","2.9353759","0.2673808","0.1605125","0.1083456","1.2159484","0.4537605","0.5621471","0.8999255","0.4795309","0.1853756","0.1394743","0.5324720","0.8178265","0.1061451","0.9005982","1.0050321","2.0779170","0.81103816","0.8386697","1.1697522","0.6959278","0.6617019","0.7787928","1.3138889","0.4937892","0.4665180","0.3440844","0.31855541","0.9282123","2.5643327","0.3156245","0.60443537","0.2999601","1.5060013","0.5429102","0.82074484","0.9447631","0.2939580","0.6480555","0.5846854","1.2407261","0.2532654","0.26038158","1.3378344","0.43335537","0.4080743","0.7768689","0.5415483","3.3444121","0.8776569","0.8089113","1.5351024","0.6726820","0.73639021","0.2894418","0.1048109","0.2588157","0.7775780","0.2991381","1.2547000","1.2931714","0.8473913","0.5978210","0.22682307","0.5467405","0.4849837","1.2282629","2.1020897","1.0731195","0.2763919","2.8423265","1.6398430","0.8517349","0.1126362","0.3193977","0.6678682","1.3327642","0.2647662","10.2463845","0.08435069","0.5810018","0.5696839","0.4070323","0.5421835","1.3119452","0.3414787","0.1248516","0.7645203","0.7060363","0.6994363","1.2331185","0.6993972","1.3492217","0.1325732","0.2764168","0.9453700","0.5270916","1.5527117","0.3063406","1.2919012","0.4051843","0.2799231","0.5315396","0.73702786","0.2544411","0.3743178","0.2505521","1.6486327","1.2915892","0.29932994","1.1246225","0.5715753","0.2798412","1.0041047","0.5403991","1.4714146","0.6012117","1.90131749"," 0.4625594","0.8489221","0.9624403","0.8920790","0.8365697","0.6994969","0.6555874","2.2031531","1.5060566","0.4255645","2.2615189","0.7977013","0.4148187","0.8144812","0.6203690","0.7690988","0.3144352","0.3573202","2.1992819","1.5743149","0.3388077","0.3342221","2.9689114","3.4653314","0.3702466","0.2391142","6.2816294","0.8560770","0.8260548","0.7533799"," 2.2774337","0.6027861","2.3832142","0.5884394","1.0767938","0.2990883","0.8149365","1.9213887","0.6171656","2.0568128","6.8480664","1.5490313","0.5749005","0.7662478","0.4927049","4.3374490","0.06020986","0.7563661","0.7750112","0.8446219","0.1932939","0.8465672","0.8266836","2.0163684","1.0933906","1.7897984","0.3186231","0.6375338","0.8294924","0.8869755"," 0.3968440","2.4227853","0.4248993","0.1844135","0.98858703","1.2296199","1.5518748","0.3216191","0.5750563","0.2339683","1.4286620","0.9445024","1.5131350","1.1733327","0.4263944","0.8211919","0.1443624","1.0748237","1.58421318","0.3410683","0.1194412","0.1990079","0.2799049","1.9869748","0.7091596","0.2523079","1.1230815","0.1148458","0.57566180","1.7859323","0.5320407","2.09651223","3.1522976","0.2674400","0.2709243","0.3302492","1.0981439","1.4171888","1.9349838","2.0861250","1.7315766","1.5462955","0.8101343","0.3375649","0.3862995","0.9927992","2.8721542","2.9263262","0.1422438","0.3531288","2.30465670","0.2915619","0.1845260","1.1650941","2.9928143","3.5395766","1.1018919","1.2873521","1.1271978","0.6965387","0.04269256","1.3320957","0.5105374","1.6392262","0.41955403","0.1813279","1.9940324","0.8223683","12.9806280","1.5154413","1.6927685","1.3355623","0.4278740","0.5194543","1.7087966","1.7021013","1.1488743","0.3110054","2.8747510","0.2266058","0.4929990"
