"variable","ins10","ins9.6","ins9.2","ins8.9","ins8.5","ins8.2","ins7.9","ins7.6","ins7.3","ins7","ins6.8","ins6.5","ins6.2","ins6","ins5.8","ins5.6","ins5.3","ins5.1","ins4.9","ins4.7","ins4.6","ins4.4","ins4.2","ins4.1","ins3.9","ins3.8","ins3.6","ins3.5","ins3.3","ins3.2","ins3.1","ins3","ins2.9","ins2.7","ins2.6","ins2.5","ins2.4","ins2.3","ins2.3.1","ins2.2","ins2.1","ins2","ins1.9","ins1.9.1","ins1.8","ins1.7","ins1.6","ins1.6.1","ins1.5","ins1.5.1","ins1.4","ins1.4.1","ins1.3","ins1.3.1","ins1.2","ins1.2.1","ins1.1","ins1.1.1","ins1","ins0.99","ins0.95","ins0.91","ins0.88","ins0.85","ins0.81","ins0.78","ins0.75","ins0.72","ins0.69","ins0.67","ins0.64","ins0.62","ins0.59","ins0.57","ins0.55","ins0.53","ins0.51","ins0.49","ins0.47","ins0.45","ins0.43","ins0.42","ins0.4","ins0.39","ins0.37","ins0.36","ins0.34","ins0.33","ins0.32","ins0.3","ins0.29","ins0.28","ins0.27","ins0.26","ins0.25","ins0.24","ins0.23","ins0.22","ins0.21","ins0.21.1","ins0.2","ins0.19","ins0.18","ins0.18.1","ins0.17","ins0.16","ins0.16.1","ins0.15","ins0.14","ins0.14.1","ins0.13","ins0.13.1","ins0.12","ins0.12.1","ins0.11","ins0.11.1","ins0.11.2","ins0.1","ins0.098","ins0.094","ins0.09","ins0.087","ins0.084","ins0.08","ins0.077","ins0.074","ins0.071","ins0.069","ins0.066","ins0.063","ins0.061","ins0.059","ins0.056","ins0.054","ins0.052","ins0.05","ins0.048","ins0.046","ins0.045","ins0.043","ins0.041","ins0.04","ins0.038","ins0.037","ins0.035","ins0.034","ins0.033","ins0.031","ins0.03","ins0.029","ins0.028","ins0.027","ins0.026","ins0.025","ins0.024","ins0.023","ins0.022","ins0.021","ins0.02","ins0.02.1","ins0.019","ins0.018","ins0.017","ins0.017.1","ins0.016","ins0.015","ins0.015.1","ins0.014","ins0.014.1","ins0.013","ins0.013.1","ins0.012","ins0.012.1","ins0.011","ins0.011.1","ins0.01","ins0.01.1","ins0.0097"
"IRm","6.231334e-02","6.449904e-02","6.675033e-02","6.906839e-02","7.145436e-02","7.390937e-02","7.643448e-02","7.903071e-02","8.169902e-02","8.444034e-02","8.725548e-02","9.014524e-02","9.311029e-02","9.615125e-02","9.926865e-02","1.024629e-01","1.057344e-01","1.090833e-01","1.125097e-01","1.160137e-01","1.195950e-01","1.232535e-01","1.269888e-01","1.308004e-01","1.346876e-01","1.386495e-01","1.426853e-01","1.467937e-01","1.509737e-01","1.552237e-01","1.595422e-01","1.639274e-01","1.683774e-01","1.728903e-01","1.774638e-01","1.820955e-01","1.867830e-01","1.915235e-01","1.963143e-01","2.011524e-01","2.060349e-01","2.109584e-01","2.159197e-01","2.209153e-01","2.259418e-01","2.309954e-01","0.2360726352","2.411696e-01","2.462825e-01","2.514075e-01","2.565406e-01","2.616779e-01","2.668156e-01","2.719495e-01","2.770758e-01","2.821906e-01","2.872901e-01","2.923702e-01","2.974274e-01","3.024579e-01","3.074580e-01","3.124243e-01","3.173533e-01","3.222417e-01","3.270862e-01","3.318839e-01","3.366316e-01","3.413267e-01","3.459664e-01","3.505482e-01","3.550698e-01","3.595289e-01","3.639234e-01","3.682514e-01","3.725112e-01","3.767012e-01","3.808200e-01","3.848662e-01","3.888388e-01","3.927367e-01","3.965592e-01","4.003055e-01","4.039752e-01","4.075677e-01","4.110830e-01","4.145207e-01","4.178809e-01","4.211637e-01","4.243693e-01","4.274980e-01","4.305502e-01","4.335264e-01","4.364274e-01","4.392536e-01","4.420059e-01","4.446851e-01","4.472922e-01","4.498280e-01","4.522935e-01","4.546900e-01","4.570183e-01","4.592798e-01","4.614755e-01","4.636068e-01","4.656747e-01","4.676807e-01","4.696259e-01","4.715116e-01","4.733392e-01","4.751100e-01","4.768252e-01","4.784862e-01","4.800944e-01","4.816509e-01","4.831572e-01","4.846145e-01","4.860241e-01","4.873873e-01","4.887054e-01","4.899795e-01","4.912109e-01","4.924009e-01","4.935506e-01","4.946612e-01","4.957338e-01","4.967696e-01","4.977697e-01","4.987352e-01","4.996671e-01","5.005665e-01","5.014344e-01","5.022718e-01","5.030797e-01","5.038590e-01","5.046106e-01","5.053354e-01","5.060344e-01","5.067084e-01","5.073582e-01","5.079845e-01","5.085883e-01","5.091702e-01","5.097311e-01","5.102716e-01","5.107923e-01","5.112941e-01","5.117776e-01","5.122433e-01","5.126920e-01","5.131241e-01","5.135404e-01","5.139413e-01","5.143274e-01","5.146992e-01","5.150573e-01","5.154020e-01","5.157340e-01","5.160536e-01","5.163613e-01","5.166576e-01","5.169428e-01","5.172173e-01","5.174816e-01","5.177360e-01","5.179808e-01","5.182165e-01","5.184433e-01","5.186616e-01","5.188717e-01","5.190739e-01","5.192685e-01","5.194557e-01","5.196359e-01","5.198093e-01","5.199761e-01","5.201367e-01","5.202911e-01","5.204397e-01"
"IRins","4.497645e-01","4.476350e-01","4.454417e-01","4.431833e-01","4.408588e-01","4.384670e-01","4.360069e-01","4.334775e-01","4.308780e-01","4.282073e-01","4.254646e-01","4.226493e-01","4.197606e-01","4.167980e-01","4.137609e-01","4.106490e-01","4.074618e-01","4.041993e-01","4.008611e-01","3.974475e-01","3.939585e-01","3.903943e-01","3.867553e-01","3.830420e-01","3.792551e-01","3.753954e-01","3.714637e-01","3.674612e-01","3.633891e-01","3.592488e-01","3.550418e-01","3.507697e-01","3.464345e-01","3.420382e-01","3.375828e-01","3.330707e-01","3.285044e-01","3.238863e-01","3.192193e-01","3.145062e-01","3.097500e-01","3.049538e-01","3.001208e-01","2.952543e-01","2.903579e-01","2.854350e-01","0.2804892085","2.755242e-01","2.705437e-01","2.655514e-01","2.605513e-01","2.555471e-01","2.505426e-01","2.455418e-01","2.405484e-01","2.355663e-01","2.305992e-01","2.256508e-01","2.207250e-01","2.158251e-01","2.109549e-01","2.061177e-01","2.013169e-01","1.965556e-01","1.918371e-01","1.871644e-01","1.825402e-01","1.779675e-01","1.734487e-01","1.689863e-01","1.645827e-01","1.602399e-01","1.559601e-01","1.517451e-01","1.475966e-01","1.435161e-01","1.395051e-01","1.355648e-01","1.316962e-01","1.279004e-01","1.241781e-01","1.205300e-01","1.169567e-01","1.134584e-01","1.100356e-01","1.066882e-01","1.034164e-01","1.002200e-01","9.709887e-02","9.405263e-02","9.108091e-02","8.818320e-02","8.535891e-02","8.260738e-02","7.992788e-02","7.731958e-02","7.478161e-02","7.231304e-02","6.991289e-02","6.758011e-02","6.531363e-02","6.311233e-02","6.097506e-02","5.890063e-02","5.688785e-02","5.493548e-02","5.304228e-02","5.120698e-02","4.942833e-02","4.770504e-02","4.603583e-02","4.441942e-02","4.285453e-02","4.133988e-02","3.987419e-02","3.845621e-02","3.708469e-02","3.575837e-02","3.447603e-02","3.323645e-02","3.203844e-02","3.088083e-02","2.976243e-02","2.868212e-02","2.763876e-02","2.663126e-02","2.565853e-02","2.471952e-02","2.381318e-02","2.293851e-02","2.209450e-02","2.128019e-02","2.049463e-02","1.973690e-02","1.900610e-02","1.830135e-02","1.762179e-02","1.696660e-02","1.633495e-02","1.572608e-02","1.513920e-02","1.457358e-02","1.402849e-02","1.350324e-02","1.299714e-02","1.250952e-02","1.203976e-02","1.158723e-02","1.115132e-02","1.073146e-02","1.032709e-02","9.937643e-03","9.562604e-03","9.201459e-03","8.853712e-03","8.518883e-03","8.196509e-03","7.886143e-03","7.587352e-03","7.299716e-03","7.022832e-03","6.756310e-03","6.499771e-03","6.252852e-03","6.015201e-03","5.786479e-03","5.566357e-03","5.354520e-03","5.150663e-03","4.954490e-03","4.765719e-03","4.584074e-03","4.409293e-03","4.241119e-03","4.079308e-03","3.923622e-03","3.773834e-03","3.629723e-03"
"IRmYP","2.001235e-04","1.991760e-04","1.982001e-04","1.971952e-04","1.961609e-04","1.950967e-04","1.940021e-04","1.928766e-04","1.917199e-04","1.905316e-04","1.893112e-04","1.880586e-04","1.867733e-04","1.854550e-04","1.841037e-04","1.827190e-04","1.813009e-04","1.798492e-04","1.783639e-04","1.768450e-04","1.752925e-04","1.737066e-04","1.720875e-04","1.704352e-04","1.687502e-04","1.670328e-04","1.652834e-04","1.635025e-04","1.616906e-04","1.598484e-04","1.579765e-04","1.560756e-04","1.541467e-04","1.521905e-04","1.502081e-04","1.482004e-04","1.461686e-04","1.441138e-04","1.420372e-04","1.399401e-04","1.378238e-04","1.356897e-04","1.335393e-04","1.313740e-04","1.291953e-04","1.270048e-04","0.0001248042","1.225950e-04","1.203789e-04","1.181576e-04","1.159328e-04","1.137061e-04","1.114794e-04","1.092543e-04","1.070324e-04","1.048156e-04","1.026055e-04","1.004037e-04","9.821197e-05","9.603179e-05","9.386476e-05","9.171244e-05","8.957630e-05","8.745778e-05","8.535828e-05","8.327913e-05","8.122161e-05","7.918695e-05","7.717630e-05","7.519075e-05","7.323135e-05","7.129905e-05","6.939475e-05","6.751927e-05","6.567338e-05","6.385776e-05","6.207305e-05","6.031978e-05","5.859846e-05","5.690950e-05","5.525327e-05","5.363005e-05","5.204008e-05","5.048353e-05","4.896052e-05","4.747112e-05","4.601532e-05","4.459308e-05","4.320432e-05","4.184889e-05","4.052661e-05","3.923727e-05","3.798060e-05","3.675630e-05","3.556405e-05","3.440349e-05","3.327421e-05","3.217582e-05","3.110787e-05","3.006989e-05","2.906142e-05","2.808194e-05","2.713096e-05","2.620794e-05","2.531235e-05","2.444364e-05","2.360126e-05","2.278464e-05","2.199322e-05","2.122644e-05","2.048373e-05","1.976450e-05","1.906820e-05","1.839425e-05","1.774209e-05","1.711116e-05","1.650090e-05","1.591075e-05","1.534017e-05","1.478862e-05","1.425556e-05","1.374048e-05","1.324285e-05","1.276216e-05","1.229792e-05","1.184963e-05","1.141681e-05","1.099900e-05","1.059572e-05","1.020653e-05","9.830987e-06","9.468658e-06","9.119123e-06","8.781970e-06","8.456798e-06","8.143218e-06","7.840848e-06","7.549318e-06","7.268268e-06","6.997347e-06","6.736215e-06","6.484541e-06","6.242004e-06","6.008290e-06","5.783099e-06","5.566134e-06","5.357113e-06","5.155758e-06","4.961801e-06","4.774984e-06","4.595056e-06","4.421772e-06","4.254898e-06","4.094206e-06","3.939475e-06","3.790492e-06","3.647052e-06","3.508954e-06","3.376006e-06","3.248022e-06","3.124822e-06","3.006232e-06","2.892085e-06","2.782218e-06","2.676475e-06","2.574704e-06","2.476761e-06","2.382504e-06","2.291797e-06","2.204509e-06","2.120515e-06","2.039692e-06","1.961923e-06","1.887094e-06","1.815095e-06","1.745823e-06","1.679174e-06","1.615052e-06"
"IRiYP","5.670965e-04","5.654693e-04","5.637904e-04","5.620586e-04","5.602727e-04","5.584316e-04","5.565341e-04","5.545792e-04","5.525657e-04","5.504926e-04","5.483587e-04","5.461631e-04","5.439048e-04","5.415828e-04","5.391962e-04","5.367441e-04","5.342258e-04","5.316404e-04","5.289872e-04","5.262657e-04","5.234751e-04","5.206151e-04","5.176852e-04","5.146849e-04","5.116142e-04","5.084727e-04","5.052604e-04","5.019772e-04","4.986234e-04","4.951990e-04","4.917044e-04","4.881399e-04","4.845062e-04","4.808038e-04","4.770335e-04","4.731961e-04","4.692927e-04","4.653242e-04","4.612918e-04","4.571970e-04","4.530411e-04","4.488256e-04","4.445523e-04","4.402228e-04","4.358390e-04","4.314029e-04","0.0004269165","4.223820e-04","4.178015e-04","4.131776e-04","4.085124e-04","4.038086e-04","3.990686e-04","3.942950e-04","3.894905e-04","3.846577e-04","3.797995e-04","3.749185e-04","3.700176e-04","3.650995e-04","3.601671e-04","3.552232e-04","3.502706e-04","3.453121e-04","3.403504e-04","3.353885e-04","3.304289e-04","3.254743e-04","3.205275e-04","3.155910e-04","3.106674e-04","3.057592e-04","3.008687e-04","2.959984e-04","2.911505e-04","2.863273e-04","2.815309e-04","2.767633e-04","2.720266e-04","2.673225e-04","2.626530e-04","2.580198e-04","2.534245e-04","2.488686e-04","2.443536e-04","2.398808e-04","2.354516e-04","2.310672e-04","2.267287e-04","2.224371e-04","2.181933e-04","2.139983e-04","2.098528e-04","2.057575e-04","2.017130e-04","1.977200e-04","1.937789e-04","1.898902e-04","1.860541e-04","1.822710e-04","1.785411e-04","1.748646e-04","1.712416e-04","1.676721e-04","1.641563e-04","1.606939e-04","1.572849e-04","1.539293e-04","1.506268e-04","1.473772e-04","1.441803e-04","1.410358e-04","1.379433e-04","1.349025e-04","1.319131e-04","1.289746e-04","1.260867e-04","1.232488e-04","1.204605e-04","1.177212e-04","1.150306e-04","1.123881e-04","1.097931e-04","1.072451e-04","1.047436e-04","1.022879e-04","9.987755e-05","9.751189e-05","9.519035e-05","9.291236e-05","9.067730e-05","8.848459e-05","8.633362e-05","8.422380e-05","8.215453e-05","8.012520e-05","7.813522e-05","7.618401e-05","7.427097e-05","7.239551e-05","7.055707e-05","6.875506e-05","6.698891e-05","6.525808e-05","6.356199e-05","6.190011e-05","6.027189e-05","5.867681e-05","5.711434e-05","5.558396e-05","5.408518e-05","5.261750e-05","5.118044e-05","4.977351e-05","4.839624e-05","4.704819e-05","4.572891e-05","4.443795e-05","4.317489e-05","4.193930e-05","4.073079e-05","3.954895e-05","3.839338e-05","3.726371e-05","3.615956e-05","3.508056e-05","3.402636e-05","3.299661e-05","3.199096e-05","3.100906e-05","3.005060e-05","2.911524e-05","2.820267e-05","2.731256e-05","2.644459e-05","2.559847e-05","2.477388e-05","2.397051e-05"
"IRi","1.134155e-02","1.128785e-02","1.123255e-02","1.117560e-02","1.111698e-02","1.105667e-02","1.099463e-02","1.093085e-02","1.086530e-02","1.079795e-02","1.072879e-02","1.065780e-02","1.058496e-02","1.051025e-02","1.043366e-02","1.035519e-02","1.027482e-02","1.019255e-02","1.010837e-02","1.002229e-02","9.934311e-03","9.844434e-03","9.752671e-03","9.659035e-03","9.563542e-03","9.466212e-03","9.367069e-03","9.266139e-03","9.163455e-03","9.059049e-03","8.952962e-03","8.845236e-03","8.735917e-03","8.625056e-03","8.512707e-03","8.398927e-03","8.283779e-03","8.167327e-03","8.049640e-03","7.930792e-03","7.810856e-03","7.689911e-03","7.568039e-03","7.445325e-03","7.321853e-03","7.197714e-03","0.0070729973","6.947796e-03","6.822204e-03","6.696317e-03","6.570230e-03","6.444040e-03","6.317845e-03","6.191740e-03","6.065824e-03","5.940191e-03","5.814938e-03","5.690157e-03","5.565943e-03","5.442386e-03","5.319575e-03","5.197597e-03","5.076536e-03","4.956474e-03","4.837489e-03","4.719658e-03","4.603053e-03","4.487743e-03","4.373794e-03","4.261268e-03","4.150223e-03","4.040714e-03","3.932792e-03","3.826503e-03","3.721892e-03","3.618996e-03","3.517851e-03","3.418489e-03","3.320937e-03","3.225219e-03","3.131355e-03","3.039363e-03","2.949255e-03","2.861041e-03","2.774728e-03","2.690319e-03","2.607815e-03","2.527213e-03","2.448508e-03","2.371692e-03","2.296755e-03","2.223685e-03","2.152466e-03","2.083081e-03","2.015513e-03","1.949741e-03","1.885742e-03","1.823493e-03","1.762969e-03","1.704144e-03","1.646991e-03","1.591481e-03","1.537586e-03","1.485276e-03","1.434521e-03","1.385289e-03","1.337548e-03","1.291268e-03","1.246417e-03","1.202961e-03","1.160869e-03","1.120109e-03","1.080648e-03","1.042453e-03","1.005493e-03","9.697368e-04","9.351514e-04","9.017061e-04","8.693697e-04","8.381118e-04","8.079021e-04","7.787109e-04","7.505087e-04","7.232668e-04","6.969569e-04","6.715511e-04","6.470222e-04","6.233434e-04","6.004886e-04","5.784322e-04","5.571492e-04","5.366150e-04","5.168059e-04","4.976985e-04","4.792701e-04","4.614986e-04","4.443625e-04","4.278407e-04","4.119128e-04","3.965590e-04","3.817599e-04","3.674969e-04","3.537516e-04","3.405064e-04","3.277442e-04","3.154482e-04","3.036024e-04","2.921910e-04","2.811990e-04","2.706116e-04","2.604145e-04","2.505940e-04","2.411368e-04","2.320299e-04","2.232609e-04","2.148177e-04","2.066885e-04","1.988621e-04","1.913276e-04","1.840744e-04","1.770923e-04","1.703715e-04","1.639024e-04","1.576760e-04","1.516832e-04","1.459156e-04","1.403649e-04","1.350231e-04","1.298824e-04","1.249356e-04","1.201754e-04","1.155950e-04","1.111876e-04","1.069468e-04","1.028665e-04","9.894060e-05","9.516344e-05","9.152945e-05"
"IRS1","1.593032e+00","1.594160e+00","1.595327e+00","1.596532e+00","1.597776e+00","1.599061e+00","1.600388e+00","1.601757e+00","1.603170e+00","1.604627e+00","1.606129e+00","1.607678e+00","1.609274e+00","1.610919e+00","1.612613e+00","1.614357e+00","1.616152e+00","1.617999e+00","1.619900e+00","1.621853e+00","1.623861e+00","1.625925e+00","1.628044e+00","1.630220e+00","1.632453e+00","1.634744e+00","1.637094e+00","1.639502e+00","1.641970e+00","1.644497e+00","1.647084e+00","1.649731e+00","1.652439e+00","1.655207e+00","1.658035e+00","1.660924e+00","1.663873e+00","1.666882e+00","1.669950e+00","1.673078e+00","1.676265e+00","1.679510e+00","1.682812e+00","1.686172e+00","1.689587e+00","1.693057e+00","1.6965814361","1.700159e+00","1.703788e+00","1.707467e+00","1.711196e+00","1.714972e+00","1.718795e+00","1.722662e+00","1.726571e+00","1.730523e+00","1.734513e+00","1.738541e+00","1.742605e+00","1.746702e+00","1.750831e+00","1.754990e+00","1.759176e+00","1.763388e+00","1.767623e+00","1.771878e+00","1.776153e+00","1.780445e+00","1.784751e+00","1.789069e+00","1.793397e+00","1.797733e+00","1.802075e+00","1.806420e+00","1.810767e+00","1.815113e+00","1.819456e+00","1.823794e+00","1.828125e+00","1.832446e+00","1.836758e+00","1.841056e+00","1.845339e+00","1.849606e+00","1.853855e+00","1.858084e+00","1.862291e+00","1.866475e+00","1.870634e+00","1.874767e+00","1.878873e+00","1.882949e+00","1.886996e+00","1.891011e+00","1.894993e+00","1.898942e+00","1.902855e+00","1.906733e+00","1.910575e+00","1.914378e+00","1.918144e+00","1.921870e+00","1.925556e+00","1.929202e+00","1.932807e+00","1.936370e+00","1.939890e+00","1.943368e+00","1.946803e+00","1.950195e+00","1.953543e+00","1.956846e+00","1.960106e+00","1.963320e+00","1.966490e+00","1.969615e+00","1.972696e+00","1.975731e+00","1.978720e+00","1.981665e+00","1.984565e+00","1.987419e+00","1.990228e+00","1.992992e+00","1.995711e+00","1.998385e+00","2.001015e+00","2.003600e+00","2.006140e+00","2.008636e+00","2.011088e+00","2.013496e+00","2.015860e+00","2.018180e+00","2.020458e+00","2.022692e+00","2.024883e+00","2.027032e+00","2.029138e+00","2.031202e+00","2.033224e+00","2.035204e+00","2.037144e+00","2.039042e+00","2.040899e+00","2.042715e+00","2.044492e+00","2.046228e+00","2.047924e+00","2.049581e+00","2.051199e+00","2.052778e+00","2.054319e+00","2.055821e+00","2.057285e+00","2.058712e+00","2.060101e+00","2.061453e+00","2.062769e+00","2.064048e+00","2.065291e+00","2.066498e+00","2.067670e+00","2.068806e+00","2.069908e+00","2.070976e+00","2.072010e+00","2.073010e+00","2.073977e+00","2.074912e+00","2.075814e+00","2.076684e+00","2.077523e+00","2.078332e+00","2.079109e+00","2.079857e+00","2.080576e+00","2.081266e+00"
"IRS1YP","4.384571e-05","4.375469e-05","4.366064e-05","4.356348e-05","4.346314e-05","4.335953e-05","4.325258e-05","4.314221e-05","4.302834e-05","4.291088e-05","4.278976e-05","4.266491e-05","4.253624e-05","4.240368e-05","4.226715e-05","4.212658e-05","4.198190e-05","4.183303e-05","4.167992e-05","4.152248e-05","4.136067e-05","4.119442e-05","4.102367e-05","4.084837e-05","4.066847e-05","4.048392e-05","4.029468e-05","4.010071e-05","3.990198e-05","3.969847e-05","3.949014e-05","3.927699e-05","3.905900e-05","3.883616e-05","3.860847e-05","3.837595e-05","3.813860e-05","3.789645e-05","3.764952e-05","3.739785e-05","3.714147e-05","3.688043e-05","3.661480e-05","3.634462e-05","3.606998e-05","3.579094e-05","0.0000355076","3.522004e-05","3.492836e-05","3.463266e-05","3.433306e-05","3.402967e-05","3.372262e-05","3.341204e-05","3.309806e-05","3.278083e-05","3.246049e-05","3.213720e-05","3.181111e-05","3.148237e-05","3.115116e-05","3.081764e-05","3.048198e-05","3.014436e-05","2.980494e-05","2.946392e-05","2.912145e-05","2.877773e-05","2.843293e-05","2.808724e-05","2.774082e-05","2.739387e-05","2.704655e-05","2.669904e-05","2.635152e-05","2.600416e-05","2.565713e-05","2.531059e-05","2.496471e-05","2.461965e-05","2.427556e-05","2.393259e-05","2.359090e-05","2.325062e-05","2.291190e-05","2.257487e-05","2.223966e-05","2.190640e-05","2.157520e-05","2.124618e-05","2.091945e-05","2.059511e-05","2.027326e-05","1.995400e-05","1.963741e-05","1.932358e-05","1.901258e-05","1.870449e-05","1.839937e-05","1.809728e-05","1.779830e-05","1.750245e-05","1.720980e-05","1.692039e-05","1.663425e-05","1.635142e-05","1.607193e-05","1.579580e-05","1.552305e-05","1.525370e-05","1.498776e-05","1.472524e-05","1.446615e-05","1.421048e-05","1.395824e-05","1.370942e-05","1.346401e-05","1.322201e-05","1.298339e-05","1.274814e-05","1.251624e-05","1.228767e-05","1.206241e-05","1.184043e-05","1.162170e-05","1.140619e-05","1.119387e-05","1.098471e-05","1.077867e-05","1.057571e-05","1.037580e-05","1.017890e-05","9.984969e-06","9.793963e-06","9.605843e-06","9.420567e-06","9.238092e-06","9.058374e-06","8.881370e-06","8.707036e-06","8.535327e-06","8.366200e-06","8.199611e-06","8.035515e-06","7.873869e-06","7.714629e-06","7.557753e-06","7.403198e-06","7.250922e-06","7.100885e-06","6.953045e-06","6.807364e-06","6.663803e-06","6.522324e-06","6.382891e-06","6.245469e-06","6.110024e-06","5.976522e-06","5.844933e-06","5.715226e-06","5.587374e-06","5.461349e-06","5.337125e-06","5.214679e-06","5.093988e-06","4.975032e-06","4.857791e-06","4.742249e-06","4.628390e-06","4.516199e-06","4.405665e-06","4.296776e-06","4.189523e-06","4.083898e-06","3.979896e-06","3.877510e-06","3.776738e-06","3.677577e-06"
"IRS1YPS307","4.874458e-02","4.863468e-02","4.852113e-02","4.840383e-02","4.828267e-02","4.815757e-02","4.802843e-02","4.789516e-02","4.775765e-02","4.761581e-02","4.746954e-02","4.731876e-02","4.716336e-02","4.700325e-02","4.683835e-02","4.666856e-02","4.649379e-02","4.631396e-02","4.612899e-02","4.593880e-02","4.574330e-02","4.554243e-02","4.533611e-02","4.512428e-02","4.490688e-02","4.468385e-02","4.445514e-02","4.422070e-02","4.398048e-02","4.373447e-02","4.348262e-02","4.322491e-02","4.296133e-02","4.269187e-02","4.241653e-02","4.213531e-02","4.184823e-02","4.155531e-02","4.125659e-02","4.095209e-02","4.064187e-02","4.032598e-02","4.000449e-02","3.967746e-02","3.934499e-02","3.900716e-02","0.0386640695","3.831583e-02","3.796254e-02","3.760435e-02","3.724137e-02","3.687376e-02","3.650164e-02","3.612519e-02","3.574456e-02","3.535992e-02","3.497145e-02","3.457932e-02","3.418372e-02","3.378484e-02","3.338289e-02","3.297804e-02","3.257052e-02","3.216053e-02","3.174827e-02","3.133396e-02","3.091781e-02","3.050004e-02","3.008086e-02","2.966048e-02","2.923913e-02","2.881701e-02","2.839434e-02","2.797133e-02","2.754820e-02","2.712514e-02","2.670236e-02","2.628006e-02","2.585845e-02","2.543771e-02","2.501803e-02","2.459961e-02","2.418261e-02","2.376722e-02","2.335361e-02","2.294194e-02","2.253238e-02","2.212507e-02","2.172016e-02","2.131780e-02","2.091813e-02","2.052128e-02","2.012737e-02","1.973652e-02","1.934884e-02","1.896445e-02","1.858345e-02","1.820593e-02","1.783198e-02","1.746169e-02","1.709513e-02","1.673239e-02","1.637353e-02","1.601862e-02","1.566771e-02","1.532086e-02","1.497812e-02","1.463953e-02","1.430514e-02","1.397498e-02","1.364908e-02","1.332747e-02","1.301018e-02","1.269723e-02","1.238863e-02","1.208440e-02","1.178456e-02","1.148910e-02","1.119804e-02","1.091138e-02","1.062912e-02","1.035126e-02","1.007779e-02","9.808704e-03","9.544001e-03","9.283667e-03","9.027692e-03","8.776062e-03","8.528763e-03","8.285779e-03","8.047093e-03","7.812687e-03","7.582541e-03","7.356636e-03","7.134950e-03","6.917461e-03","6.704148e-03","6.494986e-03","6.289952e-03","6.089022e-03","5.892171e-03","5.699374e-03","5.510605e-03","5.325837e-03","5.145046e-03","4.968204e-03","4.795284e-03","4.626260e-03","4.461103e-03","4.299787e-03","4.142283e-03","3.988562e-03","3.838597e-03","3.692359e-03","3.549818e-03","3.410945e-03","3.275710e-03","3.144082e-03","3.016030e-03","2.891523e-03","2.770529e-03","2.653014e-03","2.538946e-03","2.428289e-03","2.321009e-03","2.217068e-03","2.116430e-03","2.019056e-03","1.924906e-03","1.833940e-03","1.746114e-03","1.661385e-03","1.579709e-03","1.501037e-03","1.425322e-03","1.352513e-03","1.282559e-03","1.215406e-03"
"IRS1S307","7.836403e-01","7.826214e-01","7.815686e-01","7.804810e-01","7.793577e-01","7.781979e-01","7.770006e-01","7.757649e-01","7.744900e-01","7.731749e-01","7.718188e-01","7.704208e-01","7.689801e-01","7.674956e-01","7.659667e-01","7.643925e-01","7.627722e-01","7.611049e-01","7.593900e-01","7.576266e-01","7.558140e-01","7.539517e-01","7.520388e-01","7.500748e-01","7.480592e-01","7.459914e-01","7.438709e-01","7.416973e-01","7.394701e-01","7.371892e-01","7.348542e-01","7.324649e-01","7.300211e-01","7.275228e-01","7.249700e-01","7.223627e-01","7.197010e-01","7.169852e-01","7.142156e-01","7.113925e-01","7.085163e-01","7.055875e-01","7.026068e-01","6.995748e-01","6.964923e-01","6.933601e-01","0.6901791660","6.869504e-01","6.836750e-01","6.803540e-01","6.769887e-01","6.735803e-01","6.701303e-01","6.666401e-01","6.631111e-01","6.595449e-01","6.559432e-01","6.523075e-01","6.486398e-01","6.449416e-01","6.412148e-01","6.374614e-01","6.336830e-01","6.298818e-01","6.260596e-01","6.222183e-01","6.183600e-01","6.144866e-01","6.106002e-01","6.067027e-01","6.027961e-01","5.988825e-01","5.949637e-01","5.910418e-01","5.871187e-01","5.831963e-01","5.792765e-01","5.753612e-01","5.714522e-01","5.675514e-01","5.636604e-01","5.597809e-01","5.559148e-01","5.520635e-01","5.482287e-01","5.444120e-01","5.406147e-01","5.368383e-01","5.330842e-01","5.293538e-01","5.256483e-01","5.219688e-01","5.183167e-01","5.146930e-01","5.110986e-01","5.075348e-01","5.040023e-01","5.005021e-01","4.970351e-01","4.936019e-01","4.902034e-01","4.868403e-01","4.835132e-01","4.802226e-01","4.769691e-01","4.737533e-01","4.705756e-01","4.674364e-01","4.643361e-01","4.612750e-01","4.582535e-01","4.552717e-01","4.523299e-01","4.494284e-01","4.465673e-01","4.437466e-01","4.409666e-01","4.382273e-01","4.355288e-01","4.328710e-01","4.302540e-01","4.276778e-01","4.251423e-01","4.226475e-01","4.201934e-01","4.177797e-01","4.154064e-01","4.130734e-01","4.107806e-01","4.085278e-01","4.063148e-01","4.041415e-01","4.020077e-01","3.999133e-01","3.978579e-01","3.958415e-01","3.938638e-01","3.919245e-01","3.900236e-01","3.881606e-01","3.863355e-01","3.845480e-01","3.827979e-01","3.810848e-01","3.794086e-01","3.777690e-01","3.761658e-01","3.745987e-01","3.730675e-01","3.715718e-01","3.701115e-01","3.686863e-01","3.672959e-01","3.659401e-01","3.646185e-01","3.633310e-01","3.620771e-01","3.608568e-01","3.596695e-01","3.585152e-01","3.573934e-01","3.563039e-01","3.552463e-01","3.542203e-01","3.532257e-01","3.522620e-01","3.513290e-01","3.504262e-01","3.495533e-01","3.487099e-01","3.478956e-01","3.471101e-01","3.463528e-01","3.456234e-01","3.449214e-01","3.442464e-01","3.435978e-01","3.429752e-01"
