"variable","ins10","ins9.6","ins9.2","ins8.9","ins8.5","ins8.2","ins7.9","ins7.6","ins7.3","ins7","ins6.8","ins6.5","ins6.2","ins6","ins5.8","ins5.6","ins5.3","ins5.1","ins4.9","ins4.7","ins4.6","ins4.4","ins4.2","ins4.1","ins3.9","ins3.8","ins3.6","ins3.5","ins3.3","ins3.2","ins3.1","ins3","ins2.9","ins2.7","ins2.6","ins2.5","ins2.4","ins2.3","ins2.3.1","ins2.2","ins2.1","ins2","ins1.9","ins1.9.1","ins1.8","ins1.7","ins1.6","ins1.6.1","ins1.5","ins1.5.1","ins1.4","ins1.4.1","ins1.3","ins1.3.1","ins1.2","ins1.2.1","ins1.1","ins1.1.1","ins1","ins0.99","ins0.95","ins0.91","ins0.88","ins0.85","ins0.81","ins0.78","ins0.75","ins0.72","ins0.69","ins0.67","ins0.64","ins0.62","ins0.59","ins0.57","ins0.55","ins0.53","ins0.51","ins0.49","ins0.47","ins0.45","ins0.43","ins0.42","ins0.4","ins0.39","ins0.37","ins0.36","ins0.34","ins0.33","ins0.32","ins0.3","ins0.29","ins0.28","ins0.27","ins0.26","ins0.25","ins0.24","ins0.23","ins0.22","ins0.21","ins0.21.1","ins0.2","ins0.19","ins0.18","ins0.18.1","ins0.17","ins0.16","ins0.16.1","ins0.15","ins0.14","ins0.14.1","ins0.13","ins0.13.1","ins0.12","ins0.12.1","ins0.11","ins0.11.1","ins0.11.2","ins0.1","ins0.098","ins0.094","ins0.09","ins0.087","ins0.084","ins0.08","ins0.077","ins0.074","ins0.071","ins0.069","ins0.066","ins0.063","ins0.061","ins0.059","ins0.056","ins0.054","ins0.052","ins0.05","ins0.048","ins0.046","ins0.045","ins0.043","ins0.041","ins0.04","ins0.038","ins0.037","ins0.035","ins0.034","ins0.033","ins0.031","ins0.03","ins0.029","ins0.028","ins0.027","ins0.026","ins0.025","ins0.024","ins0.023","ins0.022","ins0.021","ins0.02","ins0.02.1","ins0.019","ins0.018","ins0.017","ins0.017.1","ins0.016","ins0.015","ins0.015.1","ins0.014","ins0.014.1","ins0.013","ins0.013.1","ins0.012","ins0.012.1","ins0.011","ins0.011.1","ins0.01","ins0.01.1","ins0.0097"
"IRm"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01","5.953769e-01"," 5.953769e-01"," 5.953769e-01","5.953769e-01","5.953769e-01"," 5.953769e-01","5.953769e-01"," 5.953769e-01"," 5.953769e-01","5.953769e-01"," 5.953769e-01","5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01","5.953769e-01","5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01","5.953769e-01","5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01","5.953769e-01"," 5.953769e-01","5.953769e-01"," 5.953769e-01","5.953769e-01","5.953769e-01","5.953769e-01"," 5.953769e-01","5.953769e-01","5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01","5.953769e-01","5.953769e-01"," 5.953769e-01"," 5.953769e-01","5.953769e-01"," 5.953769e-01"," 5.953769e-01","5.953769e-01","5.953769e-01","5.953769e-01"," 5.953769e-01","5.953769e-01","5.953769e-01","5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01","5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01","5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01","5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01","5.953769e-01","5.953769e-01"," 5.953769e-01","5.953769e-01"," 5.953769e-01","5.953769e-01","5.953769e-01","5.953769e-01","5.953769e-01","5.953769e-01"," 5.953769e-01"," 5.953769e-01","5.953769e-01"," 5.953769e-01","5.953769e-01","5.953769e-01"," 5.953769e-01","5.953769e-01"," 5.953769e-01","5.953769e-01","5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01","5.953769e-01"," 5.953769e-01","5.953769e-01"," 5.953769e-01","5.953769e-01","5.953769e-01"," 5.953769e-01"," 5.953769e-01","5.953769e-01"," 5.953769e-01"," 5.953769e-01","5.953769e-01","5.953769e-01"," 5.953769e-01","5.953769e-01","5.953769e-01","5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01","5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01","5.953769e-01","5.953769e-01"," 5.953769e-01"," 5.953769e-01","5.953769e-01"," 5.953769e-01","5.953769e-01"," 5.953769e-01","5.953769e-01"," 5.953769e-01"," 5.953769e-01","5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01","5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01"," 5.953769e-01","5.953769e-01"
"IRins"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00"
"IRmYP"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00"," 0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00","0.000000e+00"
"IRiYP","-2.132794e-31","-4.252592e-31","-4.949546e-32","-1.935657e-31","2.066620e-31","-2.019239e-30","-4.655774e-32","2.916999e-32","6.046579e-31"," 1.678549e-31","2.095648e-31","-5.894699e-31","-3.803120e-32","3.046825e-31","-2.777007e-31","5.811143e-31","-3.852326e-31"," 6.786059e-31"," 9.114082e-30","-2.278886e-30"," 2.916379e-32"," 6.782304e-32","-1.211495e-31","9.096910e-33","1.314705e-32","-5.213177e-32","-1.058844e-32","-3.923617e-32"," 2.090264e-32","7.290971e-32","2.001896e-31"," 4.192713e-30","-5.079094e-31","-4.805609e-32","3.261839e-32","-1.432368e-32","3.717703e-32","-3.255627e-32","2.181108e-32","5.332344e-32","8.445054e-33"," 6.744578e-31","9.763228e-32","1.000099e-31","-2.032767e-32","-1.762292e-30","-5.719632e-33"," 8.939256e-32","-3.740664e-32","-7.691506e-32","-1.422883e-31","2.260245e-31","1.383807e-31"," 1.251742e-31","-1.724880e-31","1.889622e-31","-1.310311e-31","-4.670439e-31","9.285638e-32","1.244240e-31","1.499053e-32","-2.888243e-31","7.384044e-28","1.532095e-31","1.088825e-31","-7.040053e-32"," 5.544644e-32","-5.646016e-32"," 1.499242e-32","-6.293419e-32","8.814324e-32","-2.644015e-31","-4.435333e-31","-3.230199e-31","-5.679512e-31","3.445619e-31","-1.872293e-31","-7.508458e-31","-5.258807e-31"," 2.598055e-32","-8.582514e-31","3.750002e-31","-5.452510e-31","-2.486798e-31","-7.208702e-31","-1.084810e-31","-2.466600e-31","-4.262800e-32","2.317759e-31","7.237195e-34","-9.154109e-30","1.679057e-29","-2.132693e-31","9.367455e-32","2.834689e-31","1.087982e-31","6.293132e-32","1.085858e-31","-1.274865e-31","-9.555281e-32","2.869342e-29"," 1.504917e-29","1.259075e-31","2.154318e-31"," 9.157836e-30","1.627601e-29","-7.712884e-31","7.383274e-29","1.727425e-30","-2.100096e-29","-1.125840e-29","-5.530130e-30","-1.251325e-30","3.434743e-30","-1.026125e-29","6.405258e-30","-1.322615e-32","3.198463e-30","1.154898e-31","-5.192932e-30","-1.287738e-30","3.784445e-32","-2.781596e-30","-2.784116e-30","3.862373e-30","4.851879e-32"," 2.461763e-32","1.679971e-32","3.933648e-32","8.951468e-33","-8.619897e-31","-1.949956e-33","-1.211477e-30"," 7.897716e-33","-1.237784e-33","1.794142e-30","-9.102791e-32","-2.466427e-33","-1.484205e-32","-5.953655e-33","-9.220216e-31","3.633382e-30","1.507503e-30"," 2.356216e-31"," 8.581817e-30","1.748958e-30","-9.066201e-30","5.527029e-33","-4.319308e-33","3.897783e-33","-1.269077e-32","-8.581422e-33","1.010567e-32","-2.456694e-30","-6.322380e-33","-1.366517e-32"," 8.877773e-33","-1.058949e-32"," 7.236686e-34","-1.019226e-32","-7.063645e-33"," 8.208633e-33","-4.984400e-33","-7.048285e-33","6.382000e-33","-7.582805e-33","-4.472979e-33","-4.869648e-34"," 2.471763e-34","-5.145838e-33"," 1.290162e-33"," 2.349890e-33"," 8.875989e-33","-4.775486e-33","-2.051356e-34"," 7.104477e-34","-1.892889e-33","7.155166e-33"
"IRi","-1.203001e-30","-1.208774e-30","-6.643007e-32","-5.952384e-31","6.410080e-31","-3.310374e-29"," 2.061254e-31","4.406589e-32","1.293400e-30","-1.654536e-31","1.427600e-30","-1.676190e-31"," 9.744390e-31","8.862984e-31","-5.010385e-31","5.609327e-31","-7.659788e-31","-3.101472e-32","-8.707860e-30","-6.356400e-29","-7.956307e-31","-2.825731e-31","-1.323533e-31","1.891910e-31","2.678802e-31","-5.681713e-32","-1.503556e-32","-6.922611e-32","-1.099186e-32","8.536315e-32","1.685282e-31","-2.450649e-30","-7.690846e-30","-7.252834e-30","1.390380e-31"," 1.011873e-31","1.307533e-31"," 2.537774e-32","1.206385e-31","1.412679e-31","6.416764e-32","-3.473633e-29","2.324575e-31","1.575019e-31","-7.756344e-32","-1.859709e-28"," 1.390568e-31","-1.924310e-32","-5.523003e-32","-8.617051e-32","-2.425605e-31","5.640858e-31","2.415756e-31","-1.390407e-31"," 1.173973e-31","7.723759e-31","-1.356335e-31","-1.220156e-30","2.425466e-31","4.493540e-31","4.692735e-32","-6.013249e-32","2.363197e-27","1.640354e-31","2.272158e-31"," 1.360501e-31","-2.077193e-31","-1.710803e-32","-9.006900e-33","-2.690117e-31","3.524333e-31","-1.198949e-30"," 2.790534e-31","-6.265104e-31"," 1.266036e-30","6.326910e-32","-4.728913e-31","-8.779777e-31","-1.953301e-30","-4.044641e-31","-1.927331e-30","1.790300e-30"," 3.123903e-31","-9.299644e-31","-6.189975e-31","-1.540871e-31","-6.228276e-31","-3.719460e-31","2.954410e-31","3.941477e-32"," 8.245230e-29","6.591756e-29"," 4.631634e-32","6.806168e-31","8.582812e-31","2.742527e-31","2.290966e-31","2.552086e-31","-6.650186e-32","-4.919460e-31","9.151069e-29","-6.863689e-29","1.635648e-31","3.830021e-31","-1.576940e-29","9.975857e-30","-1.029730e-30","1.229226e-28","6.905375e-29","-4.235621e-29","-1.305706e-29","-5.031839e-29","-2.710458e-29","2.730891e-29","-2.230725e-29","6.353347e-30"," 6.335297e-30","6.236259e-30","1.909294e-31","-1.532177e-29"," 2.182302e-30","4.077450e-32","-2.290520e-29","-1.928909e-29","7.971426e-30","1.112324e-31","-8.019727e-32","7.405289e-33","1.005188e-31","3.387415e-32","-1.244516e-29"," 4.457768e-32"," 2.514245e-31","-3.113715e-32"," 4.954981e-32","3.570909e-30","-1.018484e-31","-5.827858e-33"," 5.048175e-33"," 6.994491e-32","-3.317113e-30","2.828921e-30","4.636731e-30"," 4.178323e-30","-1.115708e-31","5.022757e-31","-1.575061e-29","7.758700e-32"," 4.268964e-32","1.435896e-32","-4.437773e-32","-2.247150e-32","1.997993e-32"," 2.947025e-31","-2.296619e-32"," 3.490356e-33","-3.551737e-32","-4.094383e-32"," 2.799286e-32","-2.390488e-33"," 1.926741e-32","-4.068549e-33","-1.734267e-32","-1.762314e-33","9.444854e-33","-2.800456e-32","-5.085494e-33","-1.282019e-32","-6.321678e-33"," 2.425801e-33","-5.460699e-34","-1.949676e-32","-6.512424e-33","-3.659430e-33","-1.460539e-32","-4.406280e-33"," 3.304407e-33","4.817814e-33"
"IRS1"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01","3.746828e-01"," 3.746828e-01"," 3.746828e-01","3.746828e-01","3.746828e-01"," 3.746828e-01","3.746828e-01"," 3.746828e-01"," 3.746828e-01","3.746828e-01"," 3.746828e-01","3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01","3.746828e-01","3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01","3.746828e-01","3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01","3.746828e-01"," 3.746828e-01","3.746828e-01"," 3.746828e-01","3.746828e-01","3.746828e-01","3.746828e-01"," 3.746828e-01","3.746828e-01","3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01","3.746828e-01","3.746828e-01"," 3.746828e-01"," 3.746828e-01","3.746828e-01"," 3.746828e-01"," 3.746828e-01","3.746828e-01","3.746828e-01","3.746828e-01"," 3.746828e-01","3.746828e-01","3.746828e-01","3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01","3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01","3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01","3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01","3.746828e-01","3.746828e-01"," 3.746828e-01","3.746828e-01"," 3.746828e-01","3.746828e-01","3.746828e-01","3.746828e-01","3.746828e-01","3.746828e-01"," 3.746828e-01"," 3.746828e-01","3.746828e-01"," 3.746828e-01","3.746828e-01","3.746828e-01"," 3.746828e-01","3.746828e-01"," 3.746828e-01","3.746828e-01","3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01","3.746828e-01"," 3.746828e-01","3.746828e-01"," 3.746828e-01","3.746828e-01","3.746828e-01"," 3.746828e-01"," 3.746828e-01","3.746828e-01"," 3.746828e-01"," 3.746828e-01","3.746828e-01","3.746828e-01"," 3.746828e-01","3.746828e-01","3.746828e-01","3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01","3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01","3.746828e-01","3.746828e-01"," 3.746828e-01"," 3.746828e-01","3.746828e-01"," 3.746828e-01","3.746828e-01"," 3.746828e-01","3.746828e-01"," 3.746828e-01"," 3.746828e-01","3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01","3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01"," 3.746828e-01","3.746828e-01"
"IRS1YP","-8.346318e-33","-1.965434e-32","-1.447287e-33","-7.695607e-33","3.264054e-33","-1.377092e-31","-2.101485e-33","2.913341e-33","1.992524e-32"," 8.244377e-34","9.916503e-33","-1.652163e-32"," 1.126242e-33","2.209450e-33","-7.675491e-33","1.598136e-32","-1.072660e-32"," 1.177467e-32"," 8.452843e-31"," 2.121715e-31","-3.123836e-33","-3.901579e-33","-3.509951e-33","2.165213e-33","9.303511e-34","-1.645388e-33","-2.642767e-34","-1.444363e-33"," 4.893039e-34","2.150342e-33","5.579394e-33"," 1.349767e-31","-3.593768e-32","-2.962621e-32","8.351225e-34","-4.057884e-34","1.120549e-33","-1.281550e-33","7.084761e-34","1.470724e-33","1.664715e-34"," 2.289837e-32","2.603890e-33","3.018688e-33","-7.701191e-34","-5.094082e-32"," 6.473379e-35"," 2.214177e-33","-4.101545e-34","-1.997587e-33","-3.507716e-33","6.370496e-33","3.650662e-33"," 2.503893e-33","-3.542928e-33","5.720476e-33","-4.266312e-33","-1.251096e-32","2.651741e-33","2.620794e-33","5.181565e-34","-7.512315e-33","2.185848e-29","4.534116e-33","2.236655e-33","-2.399021e-33"," 3.594095e-35","-1.178054e-33"," 6.352715e-34","-2.191757e-33","2.517256e-33","-6.950743e-33","-1.086689e-32","-6.671565e-33","-1.265207e-32","1.073062e-32","-6.194243e-33","-1.806660e-32","-1.111409e-32","-5.852140e-34","-2.040773e-32","1.480359e-32","-1.346703e-32","-6.276688e-33","-1.492451e-32","-2.249318e-35","-7.087867e-33","-1.421162e-33","6.340775e-33","1.046195e-33","-4.111847e-32","6.570221e-31","-5.377601e-33","2.965052e-33","7.540265e-33","2.294821e-33","4.106808e-33","2.260936e-33","-4.051765e-33","-3.003546e-33","1.127949e-30"," 2.666526e-31","4.542181e-33","5.359196e-33"," 5.464470e-32","4.272208e-31","-1.795146e-32","4.481178e-30","2.428931e-29","-5.870573e-31","-2.535697e-31","-1.925914e-31","-5.303177e-32","7.642203e-32","-2.630526e-31","1.352811e-31","-3.816543e-33","9.840400e-32","2.893576e-33","-1.424426e-31","-7.470810e-32","1.070450e-33","-1.140587e-31","-8.672153e-32","1.205028e-31","1.334398e-33"," 7.232447e-34","5.706665e-34","1.140457e-33","6.582966e-35","-3.571225e-32","-2.058741e-34","-3.309232e-32","-5.169421e-35","-1.808460e-35","5.373031e-32","-2.400028e-33"," 2.599480e-35","-5.752738e-34","-1.317374e-34","-3.154156e-32","9.751397e-32","4.834499e-32","-1.256840e-32"," 2.264166e-31","7.312984e-32"," 7.718329e-31","1.489396e-34","-1.972454e-34","3.027014e-34","-4.664306e-34","-2.516000e-34","2.784351e-34","-6.599924e-32","-2.750561e-34","-2.101114e-34"," 2.880174e-34","-1.787647e-34","-9.934231e-36","-4.133999e-34","-2.945144e-34"," 3.460880e-34","-2.854122e-34","-1.097464e-34","1.757787e-34","-2.179798e-34","-1.717325e-34","-4.860088e-35","-5.523856e-35","-1.589005e-34"," 1.082631e-35"," 5.653521e-35"," 2.716248e-34","-1.314621e-34"," 8.885857e-35"," 8.498818e-35","-4.391255e-35","1.420170e-34"
